Clock.Information	Display.RefreshRate	Experiment	Group	RandomSeed	Session	SessionDate	SessionTime	SessionTimeUtc	Subject	TrialsFile	BlockNum	Blocks	Blocks.Cycle	Blocks.Sample	Final	MeanAccuracy	Procedure	Running	CorrectResponse	Delay1	Delay2	Delay3	Encoding.ACC	Encoding.CRESP	Encoding.DurationError	Encoding.OnsetDelay	Encoding.OnsetTime	Encoding.RESP	Encoding.RT	Encoding.RTTime	Execution.ACC	Execution.CRESP	Execution.DurationError	Execution.OnsetDelay	Execution.OnsetTime	Execution.RESP	Execution.RT	Execution.RTTime	Fixation1.ACC	Fixation1.CRESP	Fixation1.DurationError	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.RESP	Fixation1.RT	Fixation1.RTTime	Fixation2.ACC	Fixation2.CRESP	Fixation2.DurationError	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Foil	Intermediate	Operator1	Operator2	Operator3	Practiced	Probe	Probe.ACC	Probe.CRESP	Probe.DurationError	Probe.OnsetDelay	Probe.OnsetTime	Probe.RESP	Probe.RT	Probe.RTTime	Procedure	Result	Rule	Running	Structure	Trials	Trials.Cycle	Trials.Sample	Type	X	Y
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	3	3	1	3	No	100	BlockProc	Blocks	b	4000	6000	8000	0		-999999	-1	787989	y	1825	789814	0		-999999	6	795996	y	2386	798382	0		-13	13	787003		0	0	0		-3	3	794993		0	0	11	(3, 9, 12)	ADD	HALF	INCREMENT	No	11	1	b	-999999	17	805007	b	471	805478	TrialProc	12	('ADD', 'HALF', 'x', 'INCREMENT', 'y')	Trials	BUxUy	30	2	30	Foil	7	8
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	y	6000	4000	10000	0		-999999	10	878759	y	1158	879917	0		-999999	7	888756	y	1777	890533	0		-7	7	877756		0	0	0		-4	4	887753		0	0	13	(9, 3, 12)	ADD	TRIPLE	HALF	Yes	12	1	y	-999999	11	895760	y	573	896333	TrialProc	12	('ADD', 'TRIPLE', 'x', 'HALF', 'y')	Trials	BUxUy	31	2	31	Correct	3	7
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	b	2000	6000	2000	0		-999999	0	908749	y	2008	910757	0		-999999	2	914750	y	3102	917852	0		-13	13	907762		0	0	0		-16	16	913764		0	0	3	(21, 5, 4)	DIVIDE	TRIPLE	INCREMENT	No	3	1	b	-999999	2	925750	b	846	926596	TrialProc	4	('DIVIDE', 'TRIPLE', 'x', 'INCREMENT', 'y')	Trials	BUxUy	32	2	32	Foil	7	4
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	b	2000	2000	6000	0		-999999	-2	930747	y	1929	932676	0		-999999	9	936765	y	1599	938364	0		-12	12	929761		0	0	0		-6	6	935762		0	0	3	(3, 1, 2)	SUBTRACT	HALF	DECREMENT	No	3	1	b	-999999	16	941764	b	784	942548	TrialProc	2	('SUBTRACT', 'HALF', 'x', 'DECREMENT', 'y')	Trials	BUxUy	33	2	33	Foil	6	2
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	y	2000	4000	4000	0		-999999	9	950757	y	1487	952244	0		-999999	2	956758	y	1350	958108	0		-6	6	949754		0	0	0		-16	16	955772		0	0	18	(8, 9, 17)	ADD	DOUBLE	TRIPLE	No	17	1	y	-999999	14	963762	y	450	964212	TrialProc	17	('ADD', 'DOUBLE', 'x', 'TRIPLE', 'y')	Trials	BUxUy	34	2	34	Correct	4	3
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	y	6000	8000	6000	0		-999999	2	970750	y	1734	972484	0		-999999	-2	980746	y	1538	982284	0		-16	16	969764		0	0	0		-12	12	979760		0	0	3	(1, 2, 2)	TIMES	HALF	THIRD	No	2	1	y	-999999	15	991762	y	489	992251	TrialProc	2	('TIMES', 'HALF', 'x', 'THIRD', 'y')	Trials	BUxUy	35	2	35	Correct	2	6
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	b	6000	2000	4000	0		-999999	1	1000756	y	1743	1002499	0		-999999	5	1010752	y	2019	1012771	0		-15	15	999770		0	0	0		-2	2	1009749		0	0	20	(18, 1, 19)	ADD	TRIPLE	THIRD	No	20	1	b	-999999	3	1015750	b	741	1016491	TrialProc	19	('ADD', 'TRIPLE', 'x', 'THIRD', 'y')	Trials	BUxUy	36	2	36	Foil	6	4
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	y	2000	4000	0	0		-999999	0	1022755	y	1632	1024387	0		-999999	1	1028756	y	1439	1030195	0		-13	13	1021768		0	0	0		-15	15	1027770		0	0	2	(21, 12, 1)	DIVIDE	TRIPLE	DOUBLE	No	1	1	y	-999999	5	1035760	y	795	1036555	TrialProc	1	('DIVIDE', 'TRIPLE', 'x', 'DOUBLE', 'y')	Trials	BUxUy	37	2	37	Correct	7	6
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	b	10000	0	2000	0		-999999	-3	1038752	y	1531	1040283	0		-999999	-3	1052744	y	1875	1054619	0		-11	11	1037766		0	0	0		-11	11	1051758		0	0	17	(2, 16, 18)	ADD	HALF	DOUBLE	No	17	1	b	-999999	15	1055770	b	785	1056555	TrialProc	18	('ADD', 'HALF', 'x', 'DOUBLE', 'y')	Trials	BUxUy	38	2	38	Foil	4	8
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	b	2000	0	6000	0		-999999	4	1060751	y	2315	1063066	0		-999999	-3	1066752	y	2674	1069426	0		-18	18	1059765		0	0	0		-11	11	1065766		0	0	2	(1, 3, 3)	TIMES	THIRD	HALF	No	2	1	b	-999999	7	1069761	b	841	1070602	TrialProc	3	('TIMES', 'THIRD', 'x', 'HALF', 'y')	Trials	BUxUy	39	2	39	Foil	5	6
<?xml version="1.0"?>\n<Clock xmlns	59.868	fMRI-RITL-Experiment	1	-51368684	1	03-13-2012	14	9	11070	Stim/11070-experiment.txt	4	4	1	4	Yes	100	BlockProc	Blocks	y	4000	2000	0	0		-999999	8	1078755	y	1439	1080194	0		-999999	8	1086762	y	2200	1088962	0		-5	5	1077752		0	0	0		-5	5	1085759		0	0	1	(14, 6, 2)	DIVIDE	DOUBLE	DECREMENT	No	2	1	y	-999999	6	1091760	y	642	1092402	TrialProc	2	('DIVIDE', 'DOUBLE', 'x', 'DECREMENT', 'y')	Trials	BUxUy	40	2	40	Correct	7	7
